user,time slot,region,ground truth,sensing traffic,prediction,noise(pp)
51,83,12,24.0,24,14,0.0
51,117,13,57.0,57,61,0.0
51,29,18,29.0,29,13,0.0
51,17,14,106.0,106,101,0.0
51,52,14,120.0,120,111,0.0
51,30,20,33.0,33,35,0.0
51,2,7,237.0,237,272,0.0
51,62,23,53.0,53,52,0.0
51,36,12,21.0,21,25,0.0
51,18,11,56.0,56,56,0.0
51,66,21,146.0,146,149,0.0
51,81,27,14.0,14,16,0.0
51,107,12,33.0,33,27,0.0
51,86,15,46.0,46,59,0.0
51,95,29,6.0,6,4,0.0
52,96,23,46.0,66,44,0.4339540100915752
52,60,11,66.0,94,72,0.42895209312382343
52,73,13,44.0,64,36,0.46477452468484454
52,10,30,78.0,97,64,0.24431879147844426
52,87,29,7.0,10,4,0.3628736525731232
52,46,31,0.0,1,1,0.3988785928852766
52,82,14,24.0,33,24,0.368221529119049
52,12,18,159.0,202,162,0.2696896041225746
52,112,4,42.0,56,41,0.3230763207804891
52,63,28,24.0,35,14,0.45497435995044044
52,31,1,13.0,16,17,0.20776357937909656
52,66,17,0.0,0,1,0.11950007806739915
52,5,17,1.0,1,2,0.4753409188358883
52,3,23,61.0,67,64,0.09900933250433053
52,90,25,47.0,66,42,0.4055878593251419
52,115,16,25.0,29,35,0.15122295694043777
52,102,9,173.0,216,206,0.24768105799677875
52,75,26,44.0,56,36,0.2658488243567704
52,11,16,66.0,88,75,0.33529004409032687
52,59,2,71.0,94,76,0.32758960255592345
52,33,15,14.0,17,19,0.2060363882889178
52,94,17,0.0,1,1,0.20841536179858317
52,74,20,74.0,96,73,0.29477523298177577
52,32,6,29.0,41,29,0.4042208912784907
52,89,0,42.0,56,39,0.3380836317948177
52,71,6,73.0,96,159,0.31016272564332936
52,48,12,54.0,73,50,0.3512881844686428
52,20,22,106.0,128,126,0.20314326783871794
52,30,15,14.0,18,15,0.256168988255551
52,80,10,27.0,37,20,0.3627518754161073
53,52,2,80.0,80,95,0.0
53,49,8,209.0,209,228,0.0
53,115,6,120.0,120,125,0.0
53,2,22,138.0,138,133,0.0
53,37,21,94.0,94,99,0.0
53,83,2,18.0,18,19,0.0
53,30,21,23.0,23,20,0.0
53,27,0,24.0,24,16,0.0
53,99,10,116.0,116,112,0.0
53,11,31,1.0,1,1,0.0
53,75,12,7.0,7,12,0.0
53,92,3,27.0,27,36,0.0
53,18,9,261.0,261,274,0.0
53,31,25,4.0,4,5,0.0
53,66,7,115.0,115,147,0.0
53,112,27,34.0,34,42,0.0
53,57,27,74.0,74,80,0.0
53,40,16,78.0,78,80,0.0
53,1,31,0.0,0,1,0.0
53,97,10,134.0,134,122,0.0
53,32,4,10.0,10,8,0.0
53,53,17,1.0,1,2,0.0
53,74,3,16.0,16,21,0.0
53,105,5,68.0,68,61,0.0
53,70,30,39.0,39,39,0.0
53,16,23,45.0,45,47,0.0
53,90,29,4.0,4,4,0.0
53,42,6,307.0,307,330,0.0
53,91,27,99.0,99,65,0.0
53,72,30,27.0,27,14,0.0
54,16,11,54.0,71,64,0.3154767911815125
54,77,2,17.0,18,19,0.08000576198499504
54,63,29,7.0,8,5,0.1577528906827757
54,34,28,5.0,7,5,0.35487038116776193
54,111,7,91.0,108,98,0.18173846686658285
54,22,19,50.0,73,47,0.45438047500304846
54,88,20,284.0,337,235,0.18810233652136887
54,1,9,353.0,484,366,0.370880583905282
54,26,23,13.0,19,15,0.4272580943084755
54,43,0,62.0,80,77,0.28914295618872
54,33,16,13.0,16,9,0.25701669916727815
54,90,17,1.0,1,1,0.31312581995455757
54,108,8,122.0,173,109,0.41594103059712373
54,104,19,41.0,52,35,0.2620228391904914
54,13,21,152.0,191,177,0.25563283907309625
54,84,30,26.0,30,15,0.16110591917570213
54,3,26,136.0,178,137,0.311221042303057
54,55,15,86.0,124,76,0.44193319373143003
54,39,16,74.0,98,65,0.3282108420678564
54,41,17,0.0,1,1,0.3195970922752078
54,79,10,20.0,27,17,0.37326924647752613
54,92,17,0.0,0,1,0.18599748815147754
54,24,3,46.0,58,47,0.26119369545758403
54,42,7,230.0,326,234,0.4160193394603282
54,52,9,349.0,405,333,0.15935047641959096
54,119,29,0.0,1,2,0.24644611306398698
54,82,3,5.0,7,10,0.3558585222600648
54,15,7,204.0,265,218,0.3000471287434687
54,31,16,11.0,16,7,0.43940543361310025
54,45,2,108.0,150,111,0.3924144608894925
55,57,4,63.0,63,80,0.0
55,108,29,4.0,4,4,0.0
55,25,26,50.0,50,49,0.0
55,31,4,8.0,8,10,0.0
55,47,6,305.0,305,302,0.0
55,112,0,30.0,30,28,0.0
55,85,17,1.0,1,1,0.0
55,73,23,22.0,22,16,0.0
55,59,22,111.0,111,120,0.0
55,33,21,29.0,29,30,0.0
55,69,5,86.0,86,96,0.0
55,21,23,37.0,37,37,0.0
55,119,27,2.0,2,32,0.0
55,51,19,105.0,105,92,0.0
55,1,14,118.0,118,114,0.0
55,13,27,76.0,76,74,0.0
55,0,22,114.0,114,144,0.0
55,104,31,0.0,0,2,0.0
55,42,8,245.0,245,242,0.0
55,92,24,108.0,108,93,0.0
55,26,29,3.0,3,1,0.0
55,39,28,11.0,11,14,0.0
55,109,31,1.0,1,1,0.0
55,14,2,90.0,90,78,0.0
55,64,26,105.0,105,100,0.0
55,38,31,0.0,0,1,0.0
55,11,30,59.0,59,76,0.0
55,102,17,0.0,0,3,0.0
55,97,28,9.0,9,10,0.0
55,78,15,9.0,9,14,0.0
56,40,16,78.0,78,80,0.0
56,60,8,174.0,174,156,0.0
56,80,27,17.0,17,14,0.0
56,109,23,33.0,33,31,0.0
56,97,12,36.0,36,35,0.0
56,94,7,133.0,133,140,0.0
56,59,12,37.0,37,40,0.0
56,112,0,30.0,30,28,0.0
56,95,20,195.0,195,223,0.0
56,91,11,42.0,42,59,0.0
56,32,11,16.0,16,11,0.0
56,44,29,7.0,7,8,0.0
56,34,8,39.0,39,27,0.0
56,99,0,36.0,36,40,0.0
56,20,20,288.0,288,305,0.0
56,23,13,78.0,78,68,0.0
56,28,28,0.0,0,3,0.0
56,113,13,79.0,79,71,0.0
56,41,5,97.0,97,105,0.0
56,82,15,21.0,21,22,0.0
56,2,29,8.0,8,5,0.0
56,47,7,223.0,223,240,0.0
56,118,18,60.0,60,49,0.0
56,79,4,11.0,11,10,0.0
56,89,14,96.0,96,83,0.0
56,36,12,21.0,21,25,0.0
56,86,25,22.0,22,35,0.0
56,31,23,11.0,11,9,0.0
56,106,5,67.0,67,68,0.0
56,13,16,90.0,90,77,0.0
57,97,4,71.0,71,59,0.0
57,110,9,195.0,195,178,0.0
57,113,4,48.0,48,45,0.0
57,98,16,46.0,46,57,0.0
57,102,18,128.0,128,123,0.0
57,53,5,113.0,113,109,0.0
57,57,30,74.0,74,66,0.0
57,90,21,115.0,115,110,0.0
57,65,14,89.0,89,85,0.0
57,89,3,34.0,34,37,0.0
57,36,16,40.0,40,49,0.0
57,8,0,69.0,69,87,0.0
57,4,17,0.0,0,1,0.0
57,11,25,47.0,47,55,0.0
57,44,9,370.0,370,326,0.0
57,48,18,207.0,207,200,0.0
57,82,1,17.0,17,25,0.0
57,52,16,98.0,98,86,0.0
57,104,17,0.0,0,2,0.0
57,100,12,55.0,55,35,0.0
57,103,6,163.0,163,134,0.0
57,118,28,3.0,3,7,0.0
57,119,19,4.0,4,19,0.0
57,81,4,6.0,6,10,0.0
57,29,3,7.0,7,7,0.0
57,109,6,117.0,117,133,0.0
57,62,4,68.0,68,67,0.0
57,51,30,85.0,85,80,0.0
57,70,18,102.0,102,106,0.0
57,0,19,94.0,94,95,0.0
58,8,6,272.0,272,294,0.0
58,99,12,32.0,32,35,0.0
58,12,3,61.0,61,62,0.0
58,22,14,69.0,69,76,0.0
58,77,29,0.0,0,1,0.0
58,4,19,111.0,111,110,0.0
58,29,28,0.0,0,2,0.0
58,83,24,42.0,42,35,0.0
58,116,17,0.0,0,1,0.0
58,1,3,81.0,81,73,0.0
58,112,29,6.0,6,3,0.0
58,66,27,79.0,79,82,0.0
58,86,3,36.0,36,23,0.0
58,55,1,119.0,119,91,0.0
58,107,21,89.0,89,84,0.0
58,106,19,36.0,36,35,0.0
58,111,22,72.0,72,70,0.0
58,37,27,78.0,78,62,0.0
58,50,4,107.0,107,92,0.0
58,56,24,147.0,147,133,0.0
58,39,21,134.0,134,124,0.0
58,68,7,97.0,97,114,0.0
58,114,10,96.0,96,102,0.0
58,20,10,140.0,140,150,0.0
58,61,29,6.0,6,5,0.0
58,96,17,0.0,0,1,0.0
58,13,29,14.0,14,5,0.0
58,84,29,3.0,3,1,0.0
58,14,26,94.0,94,118,0.0
58,60,24,100.0,100,120,0.0
59,95,18,119.0,119,114,0.0
59,71,16,17.0,17,40,0.0
59,17,0,56.0,56,66,0.0
59,101,4,58.0,58,56,0.0
59,13,2,82.0,82,90,0.0
59,9,27,89.0,89,91,0.0
59,90,13,104.0,104,112,0.0
59,8,1,112.0,112,130,0.0
59,77,27,13.0,13,17,0.0
59,99,2,52.0,52,59,0.0
59,84,2,29.0,29,17,0.0
59,14,19,66.0,66,70,0.0
59,25,20,88.0,88,109,0.0
59,105,26,83.0,83,71,0.0
59,12,12,43.0,43,47,0.0
59,62,30,54.0,54,56,0.0
59,55,7,221.0,221,183,0.0
59,10,21,127.0,127,130,0.0
59,108,13,89.0,89,82,0.0
59,60,17,0.0,0,1,0.0
59,91,26,104.0,104,86,0.0
59,57,19,72.0,72,59,0.0
59,64,12,27.0,27,34,0.0
59,93,17,0.0,0,1,0.0
59,21,0,63.0,63,72,0.0
59,69,1,103.0,103,131,0.0
59,115,4,66.0,66,48,0.0
59,117,10,78.0,78,73,0.0
59,47,10,221.0,221,202,0.0
59,54,0,70.0,70,70,0.0
60,62,30,54.0,54,56,0.0
60,94,28,11.0,11,10,0.0
60,61,26,103.0,103,106,0.0
60,85,2,27.0,27,28,0.0
60,16,28,14.0,14,13,0.0
60,35,1,39.0,39,34,0.0
60,33,13,17.0,17,23,0.0
60,104,19,41.0,41,35,0.0
60,17,15,84.0,84,92,0.0
60,5,17,1.0,1,2,0.0
60,22,4,79.0,79,76,0.0
60,84,7,35.0,35,34,0.0
60,44,21,171.0,171,177,0.0
60,112,6,112.0,112,118,0.0
60,95,9,229.0,229,195,0.0
60,41,15,100.0,100,94,0.0
60,25,18,62.0,62,51,0.0
60,80,29,1.0,1,1,0.0
60,12,21,170.0,170,157,0.0
60,64,28,10.0,10,12,0.0
60,63,10,161.0,161,186,0.0
60,18,18,150.0,150,152,0.0
60,102,2,46.0,46,57,0.0
60,32,29,0.0,0,1,0.0
60,106,17,1.0,1,2,0.0
60,24,3,46.0,46,47,0.0
60,81,24,20.0,20,15,0.0
60,14,19,66.0,66,70,0.0
60,79,16,5.0,5,7,0.0
60,116,23,14.0,14,20,0.0
61,67,12,26.0,26,24,0.0
61,81,3,5.0,5,7,0.0
61,14,13,152.0,152,159,0.0
61,21,24,69.0,69,79,0.0
61,63,2,65.0,65,81,0.0
61,25,20,88.0,88,109,0.0
61,111,3,35.0,35,33,0.0
61,72,17,0.0,0,0,0.0
61,78,12,5.0,5,6,0.0
61,75,6,52.0,52,48,0.0
61,9,10,271.0,271,228,0.0
61,52,10,209.0,209,203,0.0
61,36,5,40.0,40,39,0.0
61,104,10,104.0,104,100,0.0
61,88,8,173.0,173,134,0.0
61,86,15,46.0,46,59,0.0
61,5,27,71.0,71,100,0.0
61,33,4,10.0,10,11,0.0
61,0,19,94.0,94,95,0.0
61,3,22,148.0,148,143,0.0
61,77,5,21.0,21,20,0.0
61,20,3,63.0,63,61,0.0
61,42,30,72.0,72,103,0.0
61,22,7,155.0,155,144,0.0
61,51,24,148.0,148,147,0.0
61,29,24,16.0,16,10,0.0
61,74,15,37.0,37,26,0.0
61,70,15,73.0,73,55,0.0
61,114,10,96.0,96,102,0.0
61,4,19,111.0,111,110,0.0
62,54,13,162.0,202,157,0.2495342168106871
62,48,7,242.0,315,222,0.30301875327159744
62,56,24,147.0,182,133,0.23916880140395186
62,105,5,68.0,85,61,0.2526608759499239
62,94,7,133.0,171,140,0.2828327834930376
62,92,18,125.0,151,117,0.20450831895293714
62,82,7,20.0,24,23,0.18271416580265654
62,95,28,13.0,17,11,0.28976653722004303
62,27,24,23.0,27,20,0.1526941100368678
62,32,0,9.0,10,8,0.10722646470080485
62,8,12,36.0,48,48,0.3232049070639758
62,89,7,104.0,143,152,0.3762729295424039
62,20,20,288.0,358,305,0.24316989406831957
62,72,8,78.0,95,64,0.21508460615346275
62,0,30,66.0,87,69,0.3203383763472484
62,38,15,48.0,63,71,0.3047143232959316
62,112,20,141.0,151,148,0.06832537073869546
62,23,4,79.0,96,70,0.2156945668619454
62,12,10,243.0,308,239,0.26774487792549406
62,19,16,72.0,107,63,0.479791217727713
62,110,20,153.0,222,172,0.44814642197860655
62,22,26,117.0,155,133,0.32760175607814146
62,50,8,210.0,253,225,0.20483771801905498
62,99,16,29.0,40,47,0.3787099372290501
62,66,14,85.0,101,88,0.18396351742125155
62,113,0,35.0,44,35,0.2628632031780902
62,53,30,80.0,92,80,0.14739355422369108
62,41,20,282.0,351,296,0.24409845370321462
62,68,23,45.0,63,43,0.40622395288966345
62,119,15,1.0,1,24,0.22267443549343996
63,103,12,33.0,43,32,0.314944687521796
63,75,19,17.0,21,13,0.206584383013996
63,96,23,46.0,55,44,0.2001647140327541
63,3,23,61.0,79,64,0.2932835329521591
63,77,2,17.0,19,19,0.09249715438476128
63,45,27,108.0,135,98,0.25347324552191697
63,26,13,29.0,43,39,0.4744076500611065
63,39,2,54.0,77,62,0.42045133581201555
63,55,17,0.0,1,1,0.24395923670259773
63,8,23,74.0,96,70,0.29862370385397935
63,28,27,20.0,27,14,0.3601893816866328
63,12,13,172.0,219,162,0.2734543140899955
63,21,16,60.0,85,55,0.41121225250669025
63,100,23,37.0,49,41,0.3190336737568165
63,115,30,19.0,24,33,0.2711825707867853
63,58,5,82.0,105,90,0.2856190015795463
63,80,25,6.0,7,6,0.21124152046843186
63,16,7,199.0,240,180,0.20681256252197455
63,63,1,67.0,85,88,0.2621031841113698
63,40,17,0.0,1,1,0.2841210619944491
63,56,2,88.0,112,94,0.2671194253086915
63,88,28,7.0,9,10,0.34144172110702664
63,19,20,281.0,339,311,0.20571752642508412
63,62,1,79.0,104,79,0.3192677482209491
63,32,4,10.0,12,8,0.20063043487255744
63,117,21,90.0,133,77,0.48119872108972167
63,43,8,260.0,329,243,0.26569208066478567
63,90,28,6.0,8,10,0.2660160971313243
63,67,18,112.0,125,117,0.11627684800910815
63,109,1,44.0,45,45,0.020811863378063622
64,46,22,163.0,163,154,0.0
64,23,3,68.0,68,58,0.0
64,98,16,46.0,46,57,0.0
64,0,3,67.0,67,69,0.0
64,84,25,22.0,22,22,0.0
64,96,5,60.0,60,80,0.0
64,60,1,61.0,61,74,0.0
64,51,3,68.0,68,70,0.0
64,112,7,97.0,97,102,0.0
64,81,1,13.0,13,18,0.0
64,27,1,36.0,36,27,0.0
64,11,7,187.0,187,207,0.0
64,53,25,71.0,71,75,0.0
64,34,4,18.0,18,13,0.0
64,62,13,146.0,146,151,0.0
64,55,12,39.0,39,40,0.0
64,85,18,102.0,102,99,0.0
64,63,27,71.0,71,77,0.0
64,48,0,67.0,67,71,0.0
64,18,11,56.0,56,56,0.0
64,54,19,81.0,81,92,0.0
64,26,2,31.0,31,38,0.0
64,97,13,111.0,111,105,0.0
64,99,4,62.0,62,56,0.0
64,80,16,8.0,8,7,0.0
64,24,16,31.0,31,30,0.0
64,106,10,116.0,116,107,0.0
64,9,25,74.0,74,59,0.0
64,17,11,58.0,58,58,0.0
64,59,3,46.0,46,46,0.0
65,30,8,19.0,19,17,0.0
65,10,19,64.0,64,54,0.0
65,91,14,89.0,89,79,0.0
65,67,0,54.0,54,63,0.0
65,114,20,155.0,155,154,0.0
65,33,20,104.0,104,97,0.0
65,90,0,42.0,42,34,0.0
65,13,2,82.0,82,90,0.0
65,6,11,76.0,76,79,0.0
65,48,5,128.0,128,120,0.0
65,95,21,125.0,125,111,0.0
65,11,24,124.0,124,110,0.0
65,50,2,102.0,102,97,0.0
65,59,29,7.0,7,6,0.0
65,62,29,5.0,5,6,0.0
65,84,7,35.0,35,34,0.0
65,18,12,22.0,22,32,0.0
65,113,11,43.0,43,46,0.0
65,103,19,45.0,45,41,0.0
65,7,28,13.0,13,15,0.0
65,14,22,119.0,119,144,0.0
65,19,31,0.0,0,0,0.0
65,80,1,10.0,10,16,0.0
65,15,16,68.0,68,79,0.0
65,51,18,191.0,191,208,0.0
65,77,18,24.0,24,21,0.0
65,12,14,103.0,103,119,0.0
65,36,21,110.0,110,104,0.0
65,118,15,48.0,48,32,0.0
65,73,15,26.0,26,25,0.0
66,63,5,89.0,129,93,0.4508741279879008
66,28,1,25.0,33,20,0.31735347409236225
66,29,10,17.0,23,15,0.36898745302405345
66,8,2,93.0,117,111,0.26026958135857853
66,16,27,78.0,89,73,0.1428459909256383
66,97,8,169.0,220,124,0.2995237228600168
66,56,23,67.0,93,62,0.38287353912244904
66,55,19,82.0,112,78,0.3686884942425445
66,12,15,112.0,155,93,0.3850756238355004
66,46,7,287.0,393,239,0.3700946162586754
66,96,12,59.0,84,35,0.4276408408754377
66,118,29,1.0,1,2,0.28605605576040966
66,15,3,51.0,59,61,0.14905373686521015
66,41,1,101.0,125,100,0.2371400903575596
66,17,16,67.0,82,65,0.22584990948889455
66,25,17,0.0,1,0,0.3734197460356653
66,30,16,4.0,5,6,0.2293830835487098
66,78,24,4.0,5,12,0.24290593276978603
66,70,31,1.0,2,0,0.609908807245183
66,40,24,177.0,230,161,0.2970907850839143
66,84,26,53.0,74,43,0.3981934828322911
66,119,5,6.0,9,48,0.42631554252977455
66,43,19,84.0,122,86,0.45248976022211196
66,75,26,44.0,47,36,0.07468543434283867
66,81,29,0.0,1,1,0.24547596291942048
66,61,10,227.0,297,199,0.3062497169351886
66,64,19,32.0,47,47,0.4682048640195265
66,99,17,0.0,1,2,0.39812216557207847
66,34,13,39.0,55,36,0.40207425337075015
66,37,0,27.0,31,26,0.16381878768894517
67,14,30,50.0,50,56,0.0
67,7,22,170.0,170,162,0.0
67,41,1,101.0,101,100,0.0
67,116,6,86.0,86,117,0.0
67,39,9,281.0,281,264,0.0
67,85,5,51.0,51,45,0.0
67,24,12,14.0,14,17,0.0
67,98,29,5.0,5,5,0.0
67,8,10,245.0,245,244,0.0
67,86,23,34.0,34,43,0.0
67,6,16,109.0,109,101,0.0
67,97,27,80.0,80,60,0.0
67,29,17,0.0,0,0,0.0
67,93,4,41.0,41,58,0.0
67,22,28,8.0,8,15,0.0
67,100,25,52.0,52,37,0.0
67,46,14,115.0,115,118,0.0
67,49,13,152.0,152,184,0.0
67,83,29,2.0,2,2,0.0
67,67,21,173.0,173,149,0.0
67,79,17,0.0,0,0,0.0
67,110,29,5.0,5,3,0.0
67,47,6,305.0,305,302,0.0
67,53,28,12.0,12,14,0.0
67,26,10,45.0,45,44,0.0
67,50,5,134.0,134,120,0.0
67,92,4,47.0,47,52,0.0
67,5,4,91.0,91,111,0.0
67,76,20,43.0,43,49,0.0
67,28,23,11.0,11,10,0.0
68,54,18,193.0,193,190,0.0
68,94,18,111.0,111,116,0.0
68,118,22,49.0,49,51,0.0
68,105,21,106.0,106,83,0.0
68,109,10,105.0,105,113,0.0
68,104,11,57.0,57,41,0.0
68,87,27,62.0,62,66,0.0
68,16,30,49.0,49,49,0.0
68,22,27,75.0,75,87,0.0
68,61,14,111.0,111,120,0.0
68,24,19,24.0,24,27,0.0
68,21,16,60.0,60,55,0.0
68,79,24,11.0,11,10,0.0
68,115,29,3.0,3,4,0.0
68,9,24,128.0,128,112,0.0
68,34,1,25.0,25,27,0.0
68,64,8,123.0,123,154,0.0
68,103,7,136.0,136,98,0.0
68,20,5,98.0,98,96,0.0
68,75,15,27.0,27,23,0.0
68,23,23,30.0,30,30,0.0
68,84,9,95.0,95,75,0.0
68,62,20,271.0,271,247,0.0
68,15,0,59.0,59,61,0.0
68,110,23,27.0,27,30,0.0
68,31,14,8.0,8,15,0.0
68,55,2,107.0,107,90,0.0
68,99,29,2.0,2,5,0.0
68,14,19,66.0,66,70,0.0
68,6,25,63.0,63,78,0.0
69,90,21,115.0,115,110,0.0
69,43,4,69.0,69,85,0.0
69,69,0,70.0,70,71,0.0
69,12,27,68.0,68,79,0.0
69,96,26,72.0,72,85,0.0
69,11,20,259.0,259,258,0.0
69,50,5,134.0,134,120,0.0
69,1,26,142.0,142,141,0.0
69,7,24,149.0,149,157,0.0
69,24,17,0.0,0,0,0.0
69,118,4,46.0,46,38,0.0
69,55,24,137.0,137,148,0.0
69,31,0,6.0,6,8,0.0
69,102,17,0.0,0,3,0.0
69,42,17,0.0,0,1,0.0
69,54,8,173.0,173,207,0.0
69,75,9,84.0,84,68,0.0
69,15,4,77.0,77,75,0.0
69,105,31,0.0,0,2,0.0
69,8,30,66.0,66,82,0.0
69,61,9,299.0,299,306,0.0
69,77,12,5.0,5,7,0.0
69,63,16,58.0,58,77,0.0
69,38,3,39.0,39,33,0.0
69,107,0,36.0,36,29,0.0
69,49,14,114.0,114,118,0.0
69,91,29,14.0,14,5,0.0
69,111,23,28.0,28,29,0.0
69,44,0,74.0,74,77,0.0
69,101,24,102.0,102,82,0.0
70,103,28,12.0,12,9,0.0
70,3,11,75.0,75,84,0.0
70,38,1,59.0,59,54,0.0
70,108,18,101.0,101,85,0.0
70,22,14,69.0,69,76,0.0
70,73,12,17.0,17,11,0.0
70,119,8,8.0,8,65,0.0
70,113,5,62.0,62,61,0.0
70,20,24,67.0,67,86,0.0
70,10,2,94.0,94,95,0.0
70,53,17,1.0,1,2,0.0
70,96,15,56.0,56,63,0.0
70,65,3,48.0,48,54,0.0
70,57,21,175.0,175,135,0.0
70,104,16,52.0,52,41,0.0
70,68,18,134.0,134,121,0.0
70,82,29,2.0,2,1,0.0
70,99,5,103.0,103,76,0.0
70,17,24,65.0,65,81,0.0
70,109,22,79.0,79,81,0.0
70,43,18,171.0,171,220,0.0
70,16,7,199.0,199,180,0.0
70,88,23,39.0,39,43,0.0
70,71,17,0.0,0,0,0.0
70,46,26,145.0,145,145,0.0
70,75,24,29.0,29,24,0.0
70,21,4,86.0,86,85,0.0
70,110,13,62.0,62,90,0.0
70,11,25,47.0,47,55,0.0
70,31,26,16.0,16,16,0.0
71,92,28,17.0,17,10,0.0
71,91,19,53.0,53,60,0.0
71,35,15,35.0,35,41,0.0
71,25,19,13.0,13,17,0.0
71,103,14,70.0,70,66,0.0
71,15,18,152.0,152,170,0.0
71,45,25,92.0,92,77,0.0
71,94,0,34.0,34,37,0.0
71,48,27,71.0,71,72,0.0
71,19,4,56.0,56,65,0.0
71,38,6,197.0,197,175,0.0
71,115,20,167.0,167,135,0.0
71,32,31,0.0,0,0,0.0
71,90,12,38.0,38,35,0.0
71,79,3,10.0,10,7,0.0
71,21,18,126.0,126,125,0.0
71,51,13,178.0,178,182,0.0
71,3,19,111.0,111,91,0.0
71,85,17,1.0,1,1,0.0
71,9,31,1.0,1,1,0.0
71,23,1,112.0,112,93,0.0
71,49,18,205.0,205,204,0.0
71,52,12,36.0,36,53,0.0
71,10,15,85.0,85,86,0.0
71,100,27,73.0,73,49,0.0
71,86,7,125.0,125,79,0.0
71,72,2,71.0,71,44,0.0
71,31,7,10.0,10,16,0.0
71,68,30,40.0,40,52,0.0
71,8,13,166.0,166,181,0.0
72,114,16,28.0,28,41,0.0
72,69,1,103.0,103,131,0.0
72,101,24,102.0,102,82,0.0
72,28,16,12.0,12,10,0.0
72,74,13,34.0,34,39,0.0
72,38,31,0.0,0,1,0.0
72,1,27,73.0,73,81,0.0
72,73,5,44.0,44,47,0.0
72,52,18,229.0,229,208,0.0
72,45,24,143.0,143,166,0.0
72,9,16,76.0,76,83,0.0
72,42,12,36.0,36,43,0.0
72,35,4,20.0,20,19,0.0
72,105,16,54.0,54,41,0.0
72,98,19,32.0,32,48,0.0
72,44,14,120.0,120,124,0.0
72,12,8,236.0,236,201,0.0
72,119,14,5.0,5,29,0.0
72,72,17,0.0,0,0,0.0
72,19,10,155.0,155,166,0.0
72,110,27,47.0,47,48,0.0
72,4,14,134.0,134,129,0.0
72,92,6,167.0,167,153,0.0
72,113,13,79.0,79,71,0.0
72,82,4,12.0,12,11,0.0
72,76,22,26.0,26,32,0.0
72,51,15,96.0,96,105,0.0
72,96,29,0.0,0,4,0.0
72,55,14,86.0,86,98,0.0
72,29,10,17.0,17,15,0.0
73,6,25,63.0,63,78,0.0
73,107,11,55.0,55,41,0.0
73,106,31,0.0,0,1,0.0
73,25,27,39.0,39,31,0.0
73,43,22,178.0,178,144,0.0
73,58,14,121.0,121,96,0.0
73,93,11,56.0,56,54,0.0
73,23,20,201.0,201,192,0.0
73,72,23,18.0,18,13,0.0
73,116,29,2.0,2,3,0.0
73,27,2,42.0,42,27,0.0
73,4,25,83.0,83,71,0.0
73,110,29,5.0,5,3,0.0
73,15,24,85.0,85,85,0.0
73,37,0,27.0,27,26,0.0
73,96,31,2.0,2,1,0.0
73,41,24,162.0,162,180,0.0
73,42,14,132.0,132,109,0.0
73,113,6,112.0,112,128,0.0
73,39,18,149.0,149,142,0.0
73,18,22,137.0,137,132,0.0
73,112,30,31.0,31,27,0.0
73,73,31,1.0,1,0,0.0
73,92,14,110.0,110,73,0.0
73,53,27,101.0,101,91,0.0
73,35,25,23.0,23,26,0.0
73,7,13,190.0,190,180,0.0
73,48,12,54.0,54,50,0.0
73,14,30,50.0,50,56,0.0
73,111,5,55.0,55,57,0.0
74,46,19,73.0,73,91,0.0
74,17,31,0.0,0,0,0.0
74,5,23,91.0,91,77,0.0
74,65,28,25.0,25,13,0.0
74,27,27,22.0,22,18,0.0
74,91,24,92.0,92,99,0.0
74,56,19,78.0,78,74,0.0
74,85,8,96.0,96,72,0.0
74,78,8,25.0,25,21,0.0
74,34,25,15.0,15,15,0.0
74,99,25,48.0,48,37,0.0
74,53,15,88.0,88,95,0.0
74,109,29,2.0,2,3,0.0
74,7,28,13.0,13,15,0.0
74,96,20,192.0,192,209,0.0
74,31,10,21.0,21,16,0.0
74,75,10,54.0,54,37,0.0
74,110,20,153.0,153,172,0.0
74,24,17,0.0,0,0,0.0
74,43,0,62.0,62,77,0.0
74,112,7,97.0,97,102,0.0
74,13,6,241.0,241,246,0.0
74,88,2,60.0,60,56,0.0
74,102,1,62.0,62,63,0.0
74,62,16,59.0,59,75,0.0
74,47,22,131.0,131,161,0.0
74,37,13,75.0,75,91,0.0
74,106,26,55.0,55,70,0.0
74,33,17,0.0,0,1,0.0
74,89,22,121.0,121,104,0.0
75,97,7,153.0,153,121,0.0
75,37,30,44.0,44,43,0.0
75,22,28,8.0,8,15,0.0
75,62,1,79.0,79,79,0.0
75,115,21,75.0,75,86,0.0
75,118,2,53.0,53,47,0.0
75,31,0,6.0,6,8,0.0
75,108,18,101.0,101,85,0.0
75,68,6,195.0,195,211,0.0
75,74,6,62.0,62,51,0.0
75,88,3,40.0,40,38,0.0
75,30,21,23.0,23,20,0.0
75,9,4,73.0,73,80,0.0
75,61,23,50.0,50,46,0.0
75,102,19,46.0,46,49,0.0
75,24,26,65.0,65,81,0.0
75,45,18,203.0,203,210,0.0
75,54,6,251.0,251,285,0.0
75,34,25,15.0,15,15,0.0
75,41,14,132.0,132,109,0.0
75,13,15,111.0,111,106,0.0
75,17,17,0.0,0,1,0.0
75,59,27,78.0,78,78,0.0
75,80,21,29.0,29,24,0.0
75,44,1,92.0,92,113,0.0
75,64,9,238.0,238,261,0.0
75,16,19,62.0,62,57,0.0
75,8,17,0.0,0,1,0.0
75,58,11,43.0,43,66,0.0
